bedrooms,type,location,area,bathrooms,parking,price
2.0,apartment,Vredehoek,103.0,2,2,3700000.0
3.0,house,Tamboerskloof,290.0,3,2,9750000.0
2.0,apartment,Cape Town City Centre,109.0,2,2,2995000.0
1.0,apartment,Foreshore,55.0,1,1,2850000.0
5.0,house,Kenilworth Upper,2.0,5,6,16900000.0
3.0,apartment,Clifton,180.0,2,2,14850000.0
2.0,apartment,Plumstead,80.0,1,1,1249000.0
4.0,house,Wynberg Upper,761.0,3,2,6900000.0
5.0,house,Kenilworth Upper,2.0,5,6,16900000.0
8.0,house,Constantia,5.0,7,4,35000000.0
1.0,apartment,Cape Town City Centre,57.0,1,1,1695000.0
3.0,house,Rondebosch,802.0,2,1,5500000.0
0,apartment,Kenilworth,63.0,1,1,1250000.0
3.0,house,Rondebosch Park Estate,744.0,2,1,5100000.0
4.0,house,Bergvliet,1.0,2,4,4195000.0
2.0,apartment,Sea Point,98.0,2,2,5850000.0
3.0,house,Newlands,380.0,3,2,8995000.0
3.0,house,Tokai,540.0,4,2,8900000.0
3.0,house,Grassy Park,466.0,1,5,1350000.0
4.0,house,Tokai,510.0,3,2,4100000.0
2.0,apartment,Camps Bay,129.0,2.5,2,8950000.0
3.0,house,Plumstead,496.0,2,1,2690000.0
4.0,house,Tokai,510.0,3,2,4100000.0
2.0,house,Maitland,86.0,2,2,1100000.0
5.0,house,Kenilworth Upper,2.0,2.5,2,13850000.0
5.0,house,Higgovale,503.0,5,2,24900000.0
3.0,apartment,Higgovale,323.0,3,2,14900000.0
2.0,apartment,Observatory,62.0,2,1,1750000.0
2.0,house,Harfield Village,271.0,2,3,2350000.0
4.0,house,Thornton,595.0,4,1,2600000.0
2.0,apartment,Cape Town City Centre,80.0,2,1,2295000.0
4.0,house,Sybrand Park,647.0,3,3,3600000.0
4.0,house,Rondebosch,703.0,2,1,6799999.0
5.0,house,Tamboerskloof,356.0,4,2,7995000.0
3.0,house,Pinelands,455.0,2,1,2650000.0
1.0,apartment,Wynberg Upper,33.0,1,1,995000.0
3.0,apartment,Vredehoek,140.0,2.5,2,3795000.0
1.0,apartment,Tokai,48.0,1,1,1595000.0
4.0,house,Camps Bay,887.0,4.5,2,35000000.0
2.0,apartment,Claremont Upper,72.0,2,1,3800000.0
3.0,house,Claremont,325.0,3,4,4995000.0
2.0,apartment,Sea Point,115.0,2,1,4995000.0
0.0,apartment,Bantry Bay,44.0,1,1,2995000.0
3.0,house,Bergvliet,269.0,2.5,2,4995000.0
2.0,apartment,Tokai,79.0,2,1,2195000.0
4.0,house,Rondebosch,518.0,2.5,2,4700000.0
1.0,apartment,Cape Town City Centre,70.0,1,1,2250000.0
2.0,apartment,Tamboerskloof,97.0,1.5,1,2895000.0
4.0,house,Kenilworth Upper,1.0,2,11,8490000.0
2.0,apartment,Plumstead,90.0,1.5,2,1395000.0
3.0,house,Claremont Upper,432.0,4,2,8750000.0
4.0,house,Camps Bay,837.0,5.5,2,21950000.0
3.0,apartment,Kenilworth,127.0,2,1,2900000.0
2.0,apartment,Rondebosch,109.0,2,1,2395000.0
1.0,apartment,Waterfront,86.0,1.5,1,5750000.0
1.0,apartment,Grassy Park,28.0,1,1,690000.0
3.0,house,Plumstead,495.0,2,1,2994999.0
5.0,house,Constantia,1.0,5,2,16000000.0
3.0,house,Retreat,547.0,2,4,1850000.0
2.0,apartment,Green Point,63.0,1,1,2495000.0
4.0,house,Claremont Upper,597.0,5,1,5700000.0
2.0,apartment,Foreshore,90.0,2,2,6400000.0
4.0,house,Camps Bay,777.0,3.5,2,11950000.0
2.0,apartment,Green Point,116.0,2,2,3295000.0
4.0,house,Thornton,595.0,4,1,2600000.0
2.0,apartment,Cape Town City Centre,80.0,2,1,2295000.0
4.0,house,Sybrand Park,647.0,3,3,3600000.0
4.0,house,Rondebosch,703.0,2,1,6799999.0
5.0,house,Tamboerskloof,356.0,4,2,7995000.0
4.0,apartment,Bantry Bay,282.0,3,2,25500000.0
3.0,house,Pinelands,455.0,2,1,2650000.0
1.0,apartment,Wynberg Upper,33.0,1,1,995000.0
1.0,apartment,Wynberg Upper,33.0,1,1,995000.0
3.0,apartment,Vredehoek,140.0,2.5,2,3795000.0
3.0,house,Observatory,225.0,1,1,2450000.0
1.0,apartment,Tokai,48.0,1,1,1595000.0
3.0,house,Ottery,615.0,2,5,1950000.0
4.0,house,Claremont,500.0,2,7,2900000.0
1.0,apartment,Gardens,48.0,1,1,1800000.0
3.0,house,Rondebosch East,496.0,1,5,2250000.0
3.0,house,Rondebosch,310.0,4,2,8590000.0
6.0,house,Camps Bay,837.0,5.5,3,13500000.0
7.0,house,Rondebosch,1.0,7.5,6,8450000.0
4.0,house,Green Point,292.0,4,3,17000000.0
3.0,house,Ottery,615.0,2,5,1950000.0
1.0,apartment,Cape Town City Centre,43.0,1,1,1995000.0
4.0,apartment,Bantry Bay,282.0,3,2,25500000.0
3.0,house,Nieuwe Steenberg,431.0,3,3,11980000.0
3.0,house,Wynberg Upper,107.0,3,4,1450000.0
2.0,apartment,Camps Bay,139.0,2,2,10950000.0
2.0,apartment,Green Point,134.0,1,1,3990000.0
3.0,house,Costa Da Gama,208.0,2,1,1530000.0
4.0,house,Green Point,136.0,5,1,5850000.0
2.0,apartment,Camps Bay,139.0,2,2,10950000.0
2.0,apartment,Kenilworth,68.0,2,2,2499000.0
4.0,house,Diep River,648.0,3,2,3175000.0
2.0,apartment,Green Point,127.0,2,2,7810000.0
2.0,house,Hanover Park,81.0,1,4,335000.0
2.0,apartment,Kenilworth,69.0,1,1,1650000.0
1.0,apartment,Bantry Bay,60.0,1,1,2499000.0
6.0,house,Rondebosch East,495.0,5,1,3750000.0
2.0,apartment,Camps Bay,129.0,2.5,2,8950000.0
2.0,house,Athlone,184.0,1,1,1170000.0
4.0,house,Constantia,2.0,4,3,9900000.0
2.0,apartment,Mouille Point,121.0,1,1,4900000.0
2.0,house,Harfield Village,271.0,2,3,2350000.0
3.0,house,Newlands,265.0,3,1,8300000.0
3.0,house,Rondebosch East,496.0,1,5,2250000.0
7.0,house,Rondebosch,1.0,7.5,6,8450000.0
4.0,house,Green Point,292.0,4,3,17000000.0
4.0,house,Green Point,244.0,2.5,2,8950000.0
3.0,house,Ottery,615.0,2,5,1950000.0
1.0,apartment,Cape Town City Centre,43.0,1,1,1995000.0
3.0,house,Nieuwe Steenberg,431.0,3,3,11980000.0
3.0,apartment,Cape Town City Centre,173.0,3,2,11000000.0
4.0,house,Oranjezicht,405.0,3.5,2,9999000.0
3.0,house,Bergvliet,639.0,2,1,3495000.0
3.0,house,Newlands,545.0,2,2,4950000.0
3.0,apartment,Claremont Upper,148.0,2,2,2700000.0
3.0,house,Sea Point,181.0,2,2,7995000.0
1.0,apartment,Clifton,83.0,1,1,13500000.0
4.0,house,Bantry Bay,350.0,4,2,12995000.0
6.0,house,Rondebosch East,495.0,5,1,3750000.0
6.0,house,Newlands,1.0,5,1,5500000.0
2.0,house,Athlone,184.0,1,1,1170000.0
2.0,apartment,Sea Point,125.0,2,1,5495000.0
2.0,house,Athlone,184.0,1,1,1170000.0
4.0,house,Constantia,2.0,4,3,9900000.0
2.0,house,Capricorn,193.0,1,1,1295000.0
4.0,house,Plumstead,496.0,3,5,4900000.0
2.0,apartment,Mouille Point,121.0,1,1,4900000.0
4.0,house,Lansdowne,507.0,4,2,2995000.0
3.0,house,Newlands,265.0,3,1,8300000.0
5.0,house,Clifton,345.0,5,1,39000000.0
2.0,apartment,Rondebosch,125.0,2,2,4741950.0
0,apartment,Green Point,41.0,1,1,2500000.0
4.0,house,Newlands,497.0,3,2,8500000.0
4.0,house,Plumstead,496.0,3,1,4900000.0
1.0,apartment,Claremont Upper,50.0,1,1,1900000.0
2.0,house,Westlake,130.0,2,1,850000.0
5.0,house,Claremont,644.0,3,1,4750000.0
4.0,apartment,Bantry Bay,282.0,3,2,25500000.0
3.0,apartment,Cape Town City Centre,173.0,2,1,3995000.0
1.0,apartment,Newlands,40.0,1,1,1495000.0
6.0,house,Newlands,583.0,6,1,11500000.0
3.0,apartment,Gardens,108.0,2,1,3990000.0
2.0,apartment,Sea Point,91.0,2,1,2950000.0
1.0,apartment,Gardens,66.0,1,1,2599999.0
2.0,apartment,Sea Point,91.0,2,1,2950000.0
1.0,apartment,Gardens,66.0,1,1,2599999.0
2.0,house,Vredehoek,136.0,2,2,4350000.0
3.0,house,Ottery,196.0,2,1,1700000.0
1.0,apartment,Sea Point,60.0,1,1,2999000.0
2.0,apartment,Gardens,93.0,2,2,4200000.0
3.0,house,Rondebosch,496.0,2,2,3950000.0
2.0,apartment,Zonnebloem,58.0,1,1,1990000.0
2.0,house,Mowbray,232.0,2,1,2400000.0
3.0,house,Marina Da Gama,448.0,2,2,4500000.0
5.0,house,Elfindale,484.0,3,1,2799999.0
2.0,apartment,Rondebosch Village,71.0,2,1,2999999.0
2.0,apartment,Plumstead,65.0,1,1,1195000.0
2.0,apartment,Green Point,132.0,2,2,4250000.0
3.0,apartment,Kenilworth Upper,125.0,1,1,2150000.0
3.0,house,Marina Da Gama,448.0,2,2,4500000.0
2.0,apartment,Green Point,80.0,1,2,2995000.0
3.0,house,Bishop Lavis,279.0,2,1,950000.0
3.0,apartment,Green Point,168.0,2.5,2,6950000.0
3.0,house,Claremont,545.0,2,3,4250000.0
2.0,apartment,Sea Point,104.0,2,2,3995000.0
1.0,apartment,Woodstock,51.0,1,1,1350000.0
4.0,apartment,Claremont Upper,300.0,4,3,9250000.0
2.0,apartment,Cape Town City Centre,89.0,2,1,3100000.0
4.0,house,Rondebosch East,188.0,3,2,2350000.0
2.0,apartment,Observatory,57.0,2,1,1850000.0
3.0,house,Bergvliet,633.0,2,2,3850000.0
2.0,apartment,Observatory,64.0,1,2,2024000.0
6.0,house,Llandudno,990.0,5,3,25500000.0
0.0,apartment,Observatory,40.0,1,1,1125000.0
5.0,house,Marina Da Gama,617.0,4,3,4650000.0
2.0,house,Hanover Park,81.0,1,4,335000.0
3.0,house,Claremont,330.0,2,3,2490000.0
3.0,house,Plumstead,471.0,2,1,2550000.0
1.0,apartment,Salt River,57.0,1,1,1560000.0
3.0,house,Claremont,330.0,2,3,2490000.0
4.0,house,Plumstead,495.0,3,2,2395000.0
3.0,house,Woodstock,148.0,2,2,3400000.0
2.0,apartment,Rondebosch,90.0,2,1,1950000.0
8.0,house,Grassy Park,510.0,6,4,2300000.0
1.0,apartment,Salt River,84.0,1.5,1,2100000.0
2.0,house,Walmer Estate,104.0,1,1,2250000.0
1.0,apartment,Vredehoek,53.0,1,1,1790000.0
2.0,apartment,Claremont Upper,87.0,2,2,2995000.0
2.0,apartment,Zonnebloem,59.0,1,1,1700000.0
2.0,apartment,Ottery,60.0,1,1,1100000.0
3.0,house,Southfield,154.0,2,4,2450000.0
4.0,house,Tokai,1.0,3,2,5895000.0
3.0,apartment,Camps Bay,301.0,3.5,2,9950000.0
3.0,house,Lakeside,742.0,2,1,3295000.0
1.0,apartment,Wynberg Upper,64.0,1,1,1095000.0
3.0,apartment,Camps Bay,301.0,3.5,2,9950000.0
3.0,apartment,Camps Bay,301.0,3.5,2,9950000.0
3.0,house,Lakeside,742.0,2,1,3295000.0
2.0,apartment,Rondebosch Village,74.0,1,2,2400000.0
1.0,apartment,Wynberg Upper,64.0,1,1,1095000.0
3.0,house,Marina Da Gama,333.0,3,1,2390000.0
2.0,house,Wynberg,170.0,2,2,2385000.0
3.0,house,Vredehoek,493.0,2,1,5350000.0
3.0,house,Bishopscourt Village,535.0,2,2,5450000.0
3.0,house,Muizenberg,163.0,2,1,1475000.0
5.0,house,Constantia,675.0,5.5,2,11595000.0
2.0,apartment,Rondebosch,90.0,2,1,1950000.0
0,apartment,Sea Point,33.0,1,1,1650000.0
4.0,house,Constantia,1.0,4,2,17950000.0
3.0,apartment,Muizenberg,88.0,2,1,1100000.0
5.0,house,Marina Da Gama,617.0,4,3,4650000.0
3.0,house,Claremont,330.0,2,3,2490000.0
3.0,house,Plumstead,471.0,2,1,2550000.0
1.0,apartment,Salt River,57.0,1,1,1560000.0
4.0,house,Plumstead,495.0,3,2,2395000.0
3.0,house,Woodstock,148.0,2,2,3400000.0
8.0,house,Grassy Park,510.0,6,4,2300000.0
2.0,house,Constantia,233.0,2,2,3950000.0
2.0,house,Walmer Estate,104.0,1,1,2250000.0
1.0,apartment,Vredehoek,53.0,1,1,1790000.0
2.0,apartment,Sea Point,84.0,2,2,4785000.0
4.0,house,Silverhurst Estate,4.0,5,3,59000000.0
1.0,apartment,Rondebosch,71.0,1,1,1350000.0
1.0,apartment,Cape Town City Centre,68.0,1,1,1895000.0
3.0,house,Lansdowne,402.0,1,4,1895000.0
5.0,house,Fresnaye,815.0,4,8,13800000.0
1.0,apartment,Green Point,63.0,1,1,2795000.0
1.0,apartment,Cape Town City Centre,73.0,1,2,2850000.0
4.0,house,Claremont Upper,994.0,2,7,5950000.0
2.0,apartment,Observatory,68.0,2,1,2231000.0
4.0,house,Vredehoek,294.0,3,1,7290000.0
2.0,apartment,Tamboerskloof,87.0,1,1,2750000.0
3.0,house,Rondebosch,496.0,2.5,4,6750000.0
3.0,house,Tokai,728.0,2,2,4200000.0
3.0,house,Ferness Estate,390.0,2,1,1795000.0
2.0,house,Muizenberg,240.0,2,1,1495000.0
0.0,apartment,Sea Point,43.0,1,1,1800000.0
2.0,apartment,Mouille Point,190.0,2.5,3,12750000.0
2.0,apartment,Rondebosch,75.0,1,1,1795000.0
4.0,house,Pinelands,1.0,1,1,3850000.0
4.0,house,St James,550.0,3,1,12600000.0
6.0,house,Plumstead,487.0,4,2,3495000.0
3.0,apartment,Cape Town City Centre,170.0,3,2,11450000.0
3.0,apartment,Cape Town City Centre,172.0,3,2,11250000.0
4.0,house,St James,550.0,3,1,12600000.0
2.0,apartment,Pinelands,52.0,1,1,1150000.0
2.0,apartment,Clifton,168.0,2,1,15900000.0
3.0,house,Marina Da Gama,616.0,2,4,2550000.0
2.0,apartment,Woodstock,79.0,1,1,2950000.0
3.0,house,Green Point,303.0,2,1,5600000.0
0.0,apartment,Sea Point,48.0,1,1,2999000.0
4.0,house,Tokai,1.0,2,2,4750000.0
3.0,house,Newlands,232.0,2.5,2,6500000.0
5.0,house,Vredehoek,694.0,4,1,7799000.0
1.0,apartment,Observatory,109.0,1,1,2495000.0
3.0,house,Marina Da Gama,868.0,3,3,3495000.0
2.0,apartment,Cape Town City Centre,72.0,2,1,2395000.0
3.0,house,Marina Da Gama,868.0,3,3,3495000.0
3.0,apartment,Sea Point,245.0,3,2,13500000.0
3.0,house,Rondebosch,297.0,2,1,2750000.0
3.0,apartment,Rondebosch,115.0,2,1,3490000.0
4.0,house,Observatory,511.0,3,1,3900000.0
2.0,apartment,Cape Town City Centre,89.0,2,1,3100000.0
5.0,house,Muizenberg,735.0,3,2,6900000.0
2.0,apartment,Observatory,60.0,2,1,1795000.0
5.0,house,Bantry Bay,308.0,3,2,9500000.0
1.0,apartment,Rondebosch,58.0,1,2,1850000.0
5.0,house,Bel Ombre,5.0,4,4,35000000.0
3.0,house,Welcome,431.0,2,5,1350000.0
5.0,house,Bantry Bay,308.0,3,2,9500000.0
5.0,house,Constantia,1.0,3,2,7995000.0
1.0,apartment,Vredehoek,122.0,1,1,3120000.0
4.0,house,Bergvliet,784.0,2,2,4375000.0
3.0,house,Crawford,546.0,3,2,0
3.0,house,Woodstock,538.0,1,1,5300000.0
5.0,house,Kenwyn,520.0,5,2,3200000.0
8.0,house,Woodstock,269.0,3,2,3750000.0
3.0,apartment,Mouille Point,106.0,1,1,7950000.0
5.0,house,Kenwyn,520.0,5,2,3200000.0
3.0,apartment,Fresnaye,125.0,2,2,6495000.0
3.0,apartment,Kenilworth Upper,156.0,2,1,3295000.0
5.0,house,Constantia,4.0,5,4,25000000.0
4.0,apartment,Claremont,230.0,4,2,9495000.0
4.0,house,Camps Bay,1.0,3.5,2,16990000.0
3.0,house,Newlands,232.0,2.5,2,6500000.0
3.0,apartment,Kenilworth Upper,156.0,2,1,3295000.0
5.0,house,Constantia,4.0,5,4,25000000.0
4.0,apartment,Claremont,230.0,4,2,9495000.0
4.0,house,Camps Bay,1.0,3.5,2,16990000.0
3.0,house,Newlands,232.0,2.5,2,6500000.0
5.0,house,Vredehoek,694.0,4,1,7799000.0
2.0,apartment,De Waterkant,138.0,3,1,5400000.0
2.0,apartment,Cape Town City Centre,72.0,2,1,2395000.0
1.0,apartment,Observatory,109.0,1,1,2495000.0
1.0,apartment,De Waterkant,55.0,1,1,2699000.0
0,apartment,Gardens,31.0,1,1,1095000.0
4.0,house,Observatory,511.0,3,1,3900000.0
5.0,house,Muizenberg,735.0,3,2,6900000.0
2.0,apartment,Observatory,60.0,2,1,1795000.0
1.0,apartment,Cape Town City Centre,48.0,1,1,2645000.0
0,apartment,Observatory,40.0,1,1,1195000.0
3.0,apartment,Claremont Upper,122.0,2.5,2,2995000.0
3.0,house,Sea Point,185.0,2.5,2,7900000.0
2.0,apartment,Wynberg,74.0,1,1,1395000.0
1.0,apartment,Plumstead,70.0,2,1,1150000.0
3.0,house,Kirstenhof,190.0,3,3,2400000.0
1.0,apartment,Plumstead,46.0,1,1,975000.0
2.0,apartment,Observatory,61.0,2,1,1640000.0
3.0,house,Sea Point,185.0,2.5,2,7900000.0
2.0,apartment,Kirstenhof,88.0,2,1,2950000.0
2.0,apartment,Sea Point,75.0,2,2,3850000.0
1.0,apartment,Cape Town City Centre,49.0,1,1,2150000.0
2.0,apartment,Sea Point,75.0,2,2,3850000.0
1.0,apartment,Cape Town City Centre,49.0,1,1,2150000.0
2.0,apartment,Sea Point,90.0,2,2,5900000.0
3.0,house,Fresnaye,571.0,2.5,1,11900000.0
2.0,apartment,Green Point,92.0,1,1,3295000.0
2.0,apartment,Green Point,92.0,1,1,3295000.0
4.0,house,Crawford,991.0,1,5,4500000.0
3.0,apartment,Green Point,254.0,3.5,2,11800000.0
1.0,apartment,Rondebosch,79.0,1,1,1675000.0
3.0,house,Sybrand Park,625.0,2,1,2750000.0
2.0,house,Wynberg Upper,247.0,1,2,2350000.0
2.0,house,Woodstock,131.0,1,1,2550000.0
4.0,house,Bakoven,486.0,4.5,2,29995000.0
4.0,house,Claremont Upper,285.0,4,2,5995000.0
2.0,apartment,Sea Point,91.0,2,2,4495000.0
3.0,house,Claremont,459.0,2,1,3295000.0
4.0,house,Stonehurst Mountain Estate,1.0,4,2,12950000.0
3.0,apartment,Green Point,200.0,3.5,2,11995000.0
1.0,apartment,Foreshore,98.0,1,1,2995000.0
6.0,house,Constantia,1.0,5.5,10,6900000.0
2.0,apartment,Muizenberg,80.0,1,1,1250000.0
1.0,apartment,Cape Town City Centre,77.0,1,1,2150000.0
3.0,house,Rondebosch East,498.0,3,2,3495000.0
5.0,house,Stonehurst Mountain Estate,1.0,3.5,8,14950000.0
1.0,apartment,Mowbray,49.0,1,1,1500000.0
1.0,apartment,Woodstock,57.0,1,1,1560000.0
3.0,house,Retreat,496.0,2,3,1899000.0
2.0,apartment,Cape Town City Centre,89.0,2,1,3100000.0
5.0,house,Rondebosch,1.0,4.5,2,10850000.0
3.0,house,Pinelands,787.0,2,4,3800000.0
1.0,apartment,Plumstead,56.0,1,1,1200000.0
1.0,apartment,Kenilworth,53.0,1,1,1749999.0
2.0,apartment,Claremont Upper,85.0,2,1,3495000.0
1.0,apartment,Kenilworth,53.0,1,1,1749999.0
4.0,house,Constantia,1.0,2.5,2,8995000.0
2.0,apartment,Kenilworth,61.0,2,2,1999999.0
5.0,house,Higgovale,916.0,6.5,2,48000000.0
5.0,house,Schaap Kraal,16.0,2,2,6900000.0
5.0,house,Constantia,4.0,4,3,45000000.0
4.0,house,Rondebosch,1.0,2.5,6,7700000.0
3.0,house,Marina Da Gama,878.0,2,3,2300000.0
2.0,apartment,Kenilworth,61.0,2,2,1999999.0
1.0,apartment,Observatory,42.0,1,1,2090000.0
3.0,house,Walmer Estate,144.0,3,1,3295000.0
3.0,house,Marina Da Gama,391.0,2.5,3,1740000.0
1.0,apartment,Observatory,42.0,1,1,2090000.0
3.0,house,Walmer Estate,144.0,3,1,3295000.0
3.0,house,Marina Da Gama,391.0,2.5,3,1740000.0
0,apartment,Woodstock,42.0,1,1,2000000.0
3.0,house,Claremont Upper,496.0,2,2,6480000.0
4.0,house,Retreat,562.0,2.5,2,2099999.0
2.0,apartment,Rondebosch Village,58.0,1,1,1495000.0
2.0,apartment,Observatory,65.0,2,1,1900000.0
3.0,apartment,Camps Bay,210.0,3.5,1,23500000.0
2.0,apartment,De Waterkant,108.0,2,2,3750000.0
3.0,house,Pinelands,787.0,2,4,3800000.0
1.0,apartment,Plumstead,56.0,1,1,1200000.0
3.0,house,Pinelands,787.0,2,4,3800000.0
2.0,apartment,Claremont Upper,85.0,2,1,3495000.0
1.0,apartment,Zonnebloem,33.0,1,1,1050000.0
1.0,apartment,Kenilworth,53.0,1,1,1749999.0
3.0,house,Claremont Upper,147.0,2.5,2,4200000.0
3.0,house,Muizenberg,250.0,1,1,1500000.0
3.0,house,Muizenberg,250.0,1,1,1500000.0
4.0,house,Silvertree Estate,799.0,3,4,8190000.0
3.0,house,Kirstenhof,157.0,2.5,1,2300000.0
3.0,apartment,Sea Point,168.0,2,2,6550000.0
3.0,house,Rondebosch,386.0,2,2,3700000.0
2.0,apartment,Cape Town City Centre,93.0,2,1,2995000.0
3.0,house,Claremont Upper,176.0,2.5,2,3999999.0
4.0,house,Bergvliet,1.0,4,3,4195000.0
2.0,apartment,Kenilworth,81.0,1,1,1425000.0
2.0,house,Wynberg Upper,292.0,2,2,3800000.0
2.0,apartment,Sea Point,79.0,1,1,3495000.0
2.0,apartment,Claremont Upper,71.0,1,1,1800000.0
3.0,house,Vredehoek,795.0,2,2,10900000.0
2.0,house,Frogmore Estate,96.0,1,1,1495000.0
1.0,apartment,Cape Town City Centre,48.0,1,1,2175000.0
0.0,apartment,Sea Point,48.0,1,1,2450000.0
2.0,apartment,Fresnaye,124.0,2,1,4695000.0
0,apartment,Cape Town City Centre,34.0,1,1,1295000.0
3.0,apartment,Sea Point,175.0,3.5,2,7950000.0
1.0,apartment,Sea Point,56.0,1,1,2890000.0
3.0,house,Bergvliet,484.0,2,2,3850000.0
2.0,apartment,De Waterkant,142.0,2.5,2,7999000.0
2.0,apartment,De Waterkant,142.0,2.5,2,7999000.0
5.0,house,Retreat,478.0,1,7,1599000.0
2.0,apartment,De Waterkant,142.0,2.5,2,7999000.0
2.0,apartment,Sea Point,139.0,1.5,2,5800000.0
6.0,house,Bishopscourt,4.0,6,1,39000000.0
3.0,house,Marina Da Gama,603.0,2,2,2500000.0
5.0,house,Llandudno,1.0,5.5,3,34000000.0
5.0,house,St James,480.0,2,2,8750000.0
3.0,house,Ottery,1.0,1,2,3495000.0
3.0,house,Observatory,233.0,1.5,1,3300000.0
4.0,apartment,Camps Bay,262.0,3,3,19995000.0
2.0,apartment,Sea Point,91.0,1,1,2999000.0
4.0,apartment,Camps Bay,600.0,4.5,2,27000000.0
1.0,apartment,Cape Town City Centre,82.0,1,1,2275000.0
3.0,house,Mowbray,489.0,2,4,2795000.0
3.0,house,Silvertree Estate,728.0,2,2,8500000.0
4.0,house,Plumstead,508.0,1,4,2650000.0
3.0,house,Sea Point,220.0,2,1,7950000.0
4.0,house,Ottery,450.0,2.5,5,2195000.0
0,apartment,Observatory,40.0,1,1,1275000.0
4.0,house,Tamboerskloof,600.0,4,2,19000000.0
6.0,house,Constantia,1.0,5.5,10,6900000.0
1.0,apartment,Foreshore,77.0,1,1,2900000.0
2.0,apartment,Fresnaye,124.0,2,1,4695000.0
5.0,house,Kenilworth Upper,2.0,6,2,15850000.0
1.0,apartment,Wynberg Upper,73.0,1,1,1800000.0
1.0,apartment,Cape Town City Centre,72.0,1,1,1895000.0
3.0,house,Kenwyn,495.0,2,1,3000000.0
3.0,apartment,Muizenberg,79.0,2,1,1199999.0
3.0,house,Ottery,424.0,2,1,1795000.0
2.0,apartment,Sea Point,157.0,2,1,7250000.0
1.0,apartment,Cape Town City Centre,82.0,1,1,2275000.0
3.0,house,Mowbray,489.0,2,4,2795000.0
3.0,house,Silvertree Estate,728.0,2,2,8500000.0
4.0,house,Plumstead,508.0,1,4,2650000.0
1.0,apartment,Sea Point,66.0,1,1,3399000.0
3.0,house,Sea Point,220.0,2,1,7950000.0
4.0,house,Ottery,450.0,2.5,5,2195000.0
0,apartment,Observatory,40.0,1,1,1275000.0
4.0,house,Tamboerskloof,600.0,4,2,19000000.0
2.0,apartment,Sea Point,157.0,2,1,7250000.0
0,apartment,Observatory,40.0,1,1,1275000.0
4.0,house,Tamboerskloof,600.0,4,2,19000000.0
2.0,apartment,Sea Point,157.0,2,1,7250000.0
1.0,apartment,Foreshore,77.0,1,1,2900000.0
3.0,house,Newlands,698.0,2,3,5900000.0
5.0,house,Kenilworth Upper,2.0,6,2,15850000.0
3.0,house,Camps Bay,248.0,2.5,2,9995000.0
3.0,house,Ottery,300.0,2,1,1550000.0
5.0,house,Wetton,550.0,3,2,2899000.0
1.0,apartment,Cape Town City Centre,35.0,1,1,2350000.0
2.0,apartment,Sea Point,176.0,2,2,8100000.0
4.0,house,Claremont Upper,1.0,4,2,29000000.0
2.0,house,Camps Bay,321.0,1,1,6500000.0
3.0,house,Muizenberg,250.0,1,1,1500000.0
3.0,apartment,Sea Point,168.0,2,2,6550000.0
3.0,house,Pinelands,734.0,1,1,2995000.0
3.0,house,Muizenberg,250.0,1,1,1500000.0
3.0,house,Rondebosch,386.0,2,2,3700000.0
2.0,apartment,Observatory,65.0,2,1,1950000.0
2.0,apartment,Camps Bay,170.0,2,1,21500000.0
1.0,apartment,Rondebosch,34.0,1,1,1090000.0
2.0,apartment,Kenilworth,81.0,1,1,1425000.0
2.0,apartment,Waterfront,121.0,2.5,2,9995000.0
2.0,apartment,Oranjezicht,101.0,1,1,2995000.0
4.0,house,Tokai,1.0,2,2,3895000.0
1.0,apartment,Claremont,38.0,1,1,1300000.0
5.0,house,Newlands,1.0,3,3,5900000.0
6.0,house,Pelican Park,472.0,1,7,1590000.0
4.0,house,Vredehoek,373.0,2,3,6995000.0
1.0,apartment,Cape Town City Centre,48.0,1,1,2175000.0
4.0,house,Bergvliet,1.0,2,5,3800000.0
3.0,house,Camps Bay,157.0,2,2,11500000.0
2.0,apartment,Sea Point,85.0,1,1,3295000.0
1.0,apartment,Cape Town City Centre,178.0,1.5,2,4950000.0
3.0,house,Camps Bay,833.0,2,1,10750000.0
1.0,apartment,Waterfront,113.0,1,2,7495000.0
2.0,apartment,Tokai,72.0,2,1,2150000.0
3.0,house,Claremont,268.0,2.5,4,4995000.0
1.0,apartment,Cape Town City Centre,68.0,1,1,1895000.0
2.0,apartment,Cape Town City Centre,93.0,2,1,3095000.0
4.0,house,Lakeside,950.0,6,2,3995000.0
1.0,apartment,Sea Point,65.0,1,1,4017550.0
5.0,house,Retreat,467.0,3,7,2199999.0
2.0,apartment,Camps Bay,170.0,2,1,21500000.0
2.0,apartment,Camps Bay,400.0,2.5,2,19000000.0
2.0,apartment,Waterfront,121.0,2.5,2,9995000.0
1.0,apartment,Rondebosch,34.0,1,1,1090000.0
2.0,apartment,Waterfront,121.0,2.5,2,9995000.0
2.0,apartment,Oranjezicht,101.0,1,1,2995000.0
4.0,house,Tokai,1.0,2,2,3895000.0
1.0,apartment,Claremont,38.0,1,1,1300000.0
5.0,house,Newlands,1.0,3,3,5900000.0
2.0,house,Plumstead,87.0,1.5,1,1800000.0
4.0,house,Zeekoevlei,430.0,1,10,1400000.0
3.0,apartment,Bantry Bay,231.0,2.5,2,15750000.0
1.0,apartment,Kenilworth,47.0,1,1,1495000.0
3.0,house,Vredehoek,222.0,2,2,5990000.0
